rec,val.pm1,val.pm2p5,val.pm10,tag,src
2019-03-20T19:14:00Z,2.1,3.9,10.7,scs-bgx-501,N2
2019-03-20T19:15:00Z,2.5,4.4,20.3,scs-bgx-501,N2
2019-03-20T19:16:00Z,2.5,4.5,17.3,scs-bgx-501,N2
2019-03-20T19:17:00Z,2.7,4.7,20.0,scs-bgx-501,N2
2019-03-20T19:18:00Z,2.9,5.2,23.3,scs-bgx-501,N2
2019-03-20T19:19:00Z,2.7,4.7,29.3,scs-bgx-501,N2
2019-03-20T19:20:00Z,2.9,5.2,17.8,scs-bgx-501,N2
2019-03-20T19:21:00Z,2.9,5.1,24.2,scs-bgx-501,N2
2019-03-20T19:22:00Z,3.3,5.9,25.1,scs-bgx-501,N2
2019-03-20T19:23:00Z,3.7,6.3,23.2,scs-bgx-501,N2
2019-03-20T19:24:00Z,3.3,5.7,19.3,scs-bgx-501,N2
2019-03-20T19:25:00Z,3.4,5.8,20.0,scs-bgx-501,N2
2019-03-20T19:26:00Z,3.5,6.1,26.3,scs-bgx-501,N2
2019-03-20T19:27:00Z,3.7,6.4,27.5,scs-bgx-501,N2
2019-03-20T19:28:00Z,3.9,6.5,30.3,scs-bgx-501,N2
2019-03-20T19:29:00Z,3.6,6.4,35.4,scs-bgx-501,N2
2019-03-20T19:30:00Z,3.6,6.3,30.7,scs-bgx-501,N2
2019-03-20T19:31:00Z,3.8,6.8,37.7,scs-bgx-501,N2
2019-03-20T19:32:00Z,3.7,6.4,26.3,scs-bgx-501,N2
2019-03-20T19:33:00Z,3.9,6.8,26.8,scs-bgx-501,N2
2019-03-20T19:34:00Z,3.8,6.4,34.9,scs-bgx-501,N2
2019-03-20T19:35:00Z,3.5,6.1,27.6,scs-bgx-501,N2
2019-03-20T19:36:00Z,3.8,6.4,24.9,scs-bgx-501,N2
2019-03-20T19:37:00Z,3.8,6.4,28.2,scs-bgx-501,N2
2019-03-20T19:38:00Z,4.0,6.7,25.1,scs-bgx-501,N2
2019-03-20T19:39:00Z,4.5,7.3,21.2,scs-bgx-501,N2
2019-03-20T19:40:00Z,4.4,7.2,25.8,scs-bgx-501,N2
2019-03-20T19:41:00Z,4.3,7.0,26.7,scs-bgx-501,N2
2019-03-20T19:42:00Z,4.0,6.8,32.7,scs-bgx-501,N2
2019-03-20T19:43:00Z,4.0,6.6,30.0,scs-bgx-501,N2
2019-03-20T19:44:00Z,4.0,6.6,27.9,scs-bgx-501,N2
2019-03-20T19:45:00Z,4.7,7.4,29.1,scs-bgx-501,N2
2019-03-20T19:46:00Z,4.1,6.6,20.7,scs-bgx-501,N2
2019-03-20T19:47:00Z,4.9,7.7,19.1,scs-bgx-501,N2
2019-03-20T19:48:00Z,4.4,7.1,29.3,scs-bgx-501,N2
2019-03-20T19:49:00Z,4.3,7.0,23.1,scs-bgx-501,N2
2019-03-20T19:50:00Z,4.4,7.1,25.7,scs-bgx-501,N2
2019-03-20T19:51:00Z,4.3,7.0,23.3,scs-bgx-501,N2
2019-03-20T19:52:00Z,4.5,7.2,25.5,scs-bgx-501,N2
2019-03-20T19:53:00Z,4.2,6.7,21.5,scs-bgx-501,N2
2019-03-20T19:54:00Z,4.2,6.7,19.4,scs-bgx-501,N2
2019-03-20T19:55:00Z,4.1,6.7,21.2,scs-bgx-501,N2
2019-03-20T19:56:00Z,4.1,6.6,29.1,scs-bgx-501,N2
2019-03-20T19:57:00Z,4.1,6.7,23.9,scs-bgx-501,N2
2019-03-20T19:58:00Z,4.0,6.6,23.4,scs-bgx-501,N2
2019-03-20T19:59:00Z,4.3,7.0,23.1,scs-bgx-501,N2
2019-03-20T20:00:00Z,4.2,7.0,21.0,scs-bgx-501,N2
2019-03-20T20:01:00Z,4.1,6.8,28.6,scs-bgx-501,N2
2019-03-20T20:02:00Z,4.1,6.7,24.3,scs-bgx-501,N2
2019-03-20T20:03:00Z,4.2,6.8,25.9,scs-bgx-501,N2
2019-03-20T20:04:00Z,4.4,7.3,25.6,scs-bgx-501,N2
2019-03-20T20:05:00Z,4.7,7.7,24.6,scs-bgx-501,N2
2019-03-20T20:06:00Z,4.4,7.1,25.2,scs-bgx-501,N2
2019-03-20T20:07:00Z,4.2,6.9,29.0,scs-bgx-501,N2
2019-03-20T20:08:00Z,4.3,7.0,31.3,scs-bgx-501,N2
2019-03-20T20:09:00Z,5.0,8.1,27.8,scs-bgx-501,N2
2019-03-20T20:10:00Z,4.6,7.5,25.1,scs-bgx-501,N2
2019-03-20T20:11:00Z,5.5,8.8,25.4,scs-bgx-501,N2
2019-03-20T20:12:00Z,5.6,8.9,32.9,scs-bgx-501,N2
2019-03-20T20:13:00Z,5.4,8.5,24.3,scs-bgx-501,N2
2019-03-20T20:14:00Z,6.0,9.1,28.1,scs-bgx-501,N2
2019-03-20T20:15:00Z,6.2,9.7,26.2,scs-bgx-501,N2
2019-03-20T20:16:00Z,6.8,10.6,29.1,scs-bgx-501,N2
2019-03-20T20:17:00Z,8.2,12.2,30.5,scs-bgx-501,N2
2019-03-20T20:18:00Z,7.2,10.9,27.4,scs-bgx-501,N2
2019-03-20T20:19:00Z,6.6,10.0,35.4,scs-bgx-501,N2
2019-03-20T20:20:00Z,6.9,10.4,31.2,scs-bgx-501,N2
2019-03-20T20:21:00Z,7.9,11.7,30.6,scs-bgx-501,N2
2019-03-20T20:22:00Z,8.6,12.9,30.5,scs-bgx-501,N2
2019-03-20T20:23:00Z,9.7,14.2,36.6,scs-bgx-501,N2
2019-03-20T20:24:00Z,9.4,14.0,32.9,scs-bgx-501,N2
2019-03-20T20:25:00Z,8.8,13.1,30.4,scs-bgx-501,N2
2019-03-20T20:26:00Z,8.8,13.0,32.2,scs-bgx-501,N2
2019-03-20T20:27:00Z,8.7,13.0,30.8,scs-bgx-501,N2
2019-03-20T20:28:00Z,9.3,13.9,39.0,scs-bgx-501,N2
2019-03-20T20:29:00Z,10.1,15.2,31.0,scs-bgx-501,N2
2019-03-20T20:30:00Z,11.5,16.8,29.4,scs-bgx-501,N2
2019-03-20T20:31:00Z,12.1,17.6,33.1,scs-bgx-501,N2
2019-03-20T20:32:00Z,10.9,16.2,37.7,scs-bgx-501,N2
2019-03-20T20:33:00Z,10.8,16.0,34.4,scs-bgx-501,N2
2019-03-20T20:34:00Z,11.2,16.7,37.0,scs-bgx-501,N2
2019-03-20T20:35:00Z,11.2,16.5,41.0,scs-bgx-501,N2
2019-03-20T20:36:00Z,10.4,15.6,34.6,scs-bgx-501,N2
2019-03-20T20:37:00Z,10.1,14.9,43.3,scs-bgx-501,N2
2019-03-20T20:38:00Z,9.8,14.4,28.5,scs-bgx-501,N2
2019-03-20T20:39:00Z,10.3,15.4,33.5,scs-bgx-501,N2
2019-03-20T20:40:00Z,10.1,15.1,39.8,scs-bgx-501,N2
2019-03-20T20:41:00Z,10.9,16.0,31.6,scs-bgx-501,N2
2019-03-20T20:42:00Z,10.7,15.8,33.9,scs-bgx-501,N2
2019-03-20T20:43:00Z,11.2,16.6,37.2,scs-bgx-501,N2
2019-03-20T20:44:00Z,10.8,16.0,39.1,scs-bgx-501,N2
2019-03-20T20:45:00Z,12.0,17.6,33.5,scs-bgx-501,N2
2019-03-20T20:46:00Z,12.2,17.8,38.8,scs-bgx-501,N2
2019-03-20T20:47:00Z,11.2,16.4,39.5,scs-bgx-501,N2
2019-03-20T20:48:00Z,11.1,16.1,31.7,scs-bgx-501,N2
2019-03-20T20:49:00Z,11.2,16.4,32.5,scs-bgx-501,N2
2019-03-20T20:50:00Z,11.4,16.8,33.3,scs-bgx-501,N2
2019-03-20T20:51:00Z,11.8,17.1,32.5,scs-bgx-501,N2
2019-03-20T20:52:00Z,11.6,16.8,44.1,scs-bgx-501,N2
2019-03-20T20:53:00Z,11.3,16.4,32.7,scs-bgx-501,N2
2019-03-20T20:54:00Z,11.3,16.5,32.3,scs-bgx-501,N2
2019-03-20T20:55:00Z,11.1,16.2,33.4,scs-bgx-501,N2
2019-03-20T20:56:00Z,10.4,15.0,32.2,scs-bgx-501,N2
2019-03-20T20:57:00Z,10.1,14.7,27.2,scs-bgx-501,N2
2019-03-20T20:58:00Z,10.0,14.6,27.6,scs-bgx-501,N2
2019-03-20T20:59:00Z,10.0,14.7,28.4,scs-bgx-501,N2
2019-03-20T21:00:00Z,10.4,15.4,31.3,scs-bgx-501,N2
2019-03-20T21:01:00Z,11.5,16.7,36.7,scs-bgx-501,N2
2019-03-20T21:02:00Z,11.1,16.1,36.5,scs-bgx-501,N2
2019-03-20T21:03:00Z,10.8,15.7,30.0,scs-bgx-501,N2
2019-03-20T21:04:00Z,10.6,15.5,29.0,scs-bgx-501,N2
2019-03-20T21:05:00Z,11.3,16.4,28.6,scs-bgx-501,N2
2019-03-20T21:06:00Z,11.6,16.7,31.2,scs-bgx-501,N2
2019-03-20T21:07:00Z,11.0,16.0,32.5,scs-bgx-501,N2
2019-03-20T21:08:00Z,10.9,15.8,33.0,scs-bgx-501,N2
2019-03-20T21:09:00Z,10.7,15.6,31.8,scs-bgx-501,N2
2019-03-20T21:10:00Z,10.4,15.1,27.7,scs-bgx-501,N2
2019-03-20T21:11:00Z,11.3,16.6,26.8,scs-bgx-501,N2
2019-03-20T21:12:00Z,11.5,16.7,29.8,scs-bgx-501,N2
2019-03-20T21:13:00Z,11.0,16.1,31.9,scs-bgx-501,N2
2019-03-20T21:14:00Z,10.6,15.7,41.1,scs-bgx-501,N2
2019-03-20T21:15:00Z,10.7,15.7,28.2,scs-bgx-501,N2
2019-03-20T21:16:00Z,10.7,15.6,30.4,scs-bgx-501,N2
2019-03-20T21:17:00Z,11.1,16.2,32.2,scs-bgx-501,N2
2019-03-20T21:18:00Z,11.0,16.1,32.4,scs-bgx-501,N2
2019-03-20T21:19:00Z,10.7,15.6,29.5,scs-bgx-501,N2
2019-03-20T21:20:00Z,10.1,14.9,27.8,scs-bgx-501,N2
2019-03-20T21:21:00Z,10.8,15.8,30.0,scs-bgx-501,N2
2019-03-20T21:22:00Z,10.5,15.3,29.3,scs-bgx-501,N2
2019-03-20T21:23:00Z,10.6,15.5,29.7,scs-bgx-501,N2
2019-03-20T21:24:00Z,10.6,15.5,28.6,scs-bgx-501,N2
2019-03-20T21:25:00Z,10.6,15.6,30.3,scs-bgx-501,N2
2019-03-20T21:26:00Z,10.2,14.8,25.8,scs-bgx-501,N2
2019-03-20T21:27:00Z,10.1,14.8,26.6,scs-bgx-501,N2
2019-03-20T21:28:00Z,10.3,15.1,33.5,scs-bgx-501,N2
2019-03-20T21:29:00Z,10.2,15.0,31.2,scs-bgx-501,N2
2019-03-20T21:30:00Z,10.1,14.8,27.7,scs-bgx-501,N2
2019-03-20T21:31:00Z,10.2,15.0,31.6,scs-bgx-501,N2
2019-03-20T21:32:00Z,10.0,14.8,27.1,scs-bgx-501,N2
2019-03-20T21:33:00Z,9.8,14.5,31.4,scs-bgx-501,N2
2019-03-20T21:34:00Z,9.1,13.4,25.4,scs-bgx-501,N2
2019-03-20T21:35:00Z,10.8,15.8,26.8,scs-bgx-501,N2
2019-03-20T21:36:00Z,10.8,15.7,28.7,scs-bgx-501,N2
2019-03-20T21:37:00Z,10.9,16.1,27.3,scs-bgx-501,N2
2019-03-20T21:38:00Z,10.8,15.8,30.6,scs-bgx-501,N2
2019-03-20T21:39:00Z,10.3,15.2,30.7,scs-bgx-501,N2
2019-03-20T21:40:00Z,10.4,15.2,31.1,scs-bgx-501,N2
2019-03-20T21:41:00Z,10.2,15.0,29.1,scs-bgx-501,N2
2019-03-20T21:42:00Z,10.4,15.2,24.1,scs-bgx-501,N2
2019-03-20T21:43:00Z,9.3,13.7,22.7,scs-bgx-501,N2
2019-03-20T21:44:00Z,9.4,14.2,26.8,scs-bgx-501,N2
2019-03-20T21:45:00Z,6.6,10.3,22.2,scs-bgx-501,N2
2019-03-20T21:46:00Z,4.6,7.3,17.3,scs-bgx-501,N2
2019-03-20T21:47:00Z,8.3,12.2,24.6,scs-bgx-501,N2
2019-03-20T21:48:00Z,8.8,13.1,28.9,scs-bgx-501,N2
2019-03-20T21:49:00Z,7.6,11.4,23.3,scs-bgx-501,N2
2019-03-20T21:50:00Z,5.9,9.2,21.9,scs-bgx-501,N2
2019-03-20T21:51:00Z,7.9,12.0,23.4,scs-bgx-501,N2
2019-03-20T21:52:00Z,9.2,14.0,27.5,scs-bgx-501,N2
2019-03-20T21:53:00Z,9.8,14.6,25.3,scs-bgx-501,N2
2019-03-20T21:54:00Z,8.9,13.5,28.0,scs-bgx-501,N2
2019-03-20T21:55:00Z,8.5,12.7,32.7,scs-bgx-501,N2
2019-03-20T21:56:00Z,7.6,11.6,21.9,scs-bgx-501,N2
2019-03-20T21:57:00Z,6.4,9.9,24.3,scs-bgx-501,N2
2019-03-20T21:58:00Z,8.0,12.1,31.1,scs-bgx-501,N2
2019-03-20T21:59:00Z,8.0,11.8,23.1,scs-bgx-501,N2
2019-03-20T22:00:00Z,7.5,11.6,19.7,scs-bgx-501,N2
2019-03-20T22:01:00Z,7.0,10.6,25.4,scs-bgx-501,N2
2019-03-20T22:02:00Z,7.3,11.0,25.6,scs-bgx-501,N2
2019-03-20T22:03:00Z,7.6,11.5,28.2,scs-bgx-501,N2
2019-03-20T22:04:00Z,7.1,10.9,30.8,scs-bgx-501,N2
2019-03-20T22:05:00Z,7.7,11.7,29.9,scs-bgx-501,N2
2019-03-20T22:06:00Z,7.6,11.4,24.1,scs-bgx-501,N2
2019-03-20T22:07:00Z,7.6,11.5,30.1,scs-bgx-501,N2
2019-03-20T22:08:00Z,7.9,11.9,24.8,scs-bgx-501,N2
2019-03-20T22:09:00Z,8.3,12.9,34.6,scs-bgx-501,N2
2019-03-20T22:10:00Z,7.0,10.7,21.0,scs-bgx-501,N2
2019-03-20T22:11:00Z,6.9,10.6,26.2,scs-bgx-501,N2
2019-03-20T22:12:00Z,7.1,10.9,26.0,scs-bgx-501,N2
2019-03-20T22:13:00Z,7.1,10.8,26.4,scs-bgx-501,N2
2019-03-20T22:14:00Z,7.0,10.8,25.7,scs-bgx-501,N2
2019-03-20T22:15:00Z,7.3,11.2,28.9,scs-bgx-501,N2
2019-03-20T22:16:00Z,7.8,11.8,25.3,scs-bgx-501,N2
2019-03-20T22:17:00Z,7.8,11.8,27.9,scs-bgx-501,N2
2019-03-20T22:18:00Z,8.7,13.1,35.0,scs-bgx-501,N2
2019-03-20T22:19:00Z,9.0,13.6,29.1,scs-bgx-501,N2
2019-03-20T22:20:00Z,9.4,14.2,28.1,scs-bgx-501,N2
2019-03-20T22:21:00Z,10.1,14.9,29.1,scs-bgx-501,N2
2019-03-20T22:22:00Z,9.4,14.0,35.3,scs-bgx-501,N2
2019-03-20T22:23:00Z,9.1,13.6,24.1,scs-bgx-501,N2
2019-03-20T22:24:00Z,8.9,13.2,34.4,scs-bgx-501,N2
2019-03-20T22:25:00Z,8.7,13.2,33.9,scs-bgx-501,N2
2019-03-20T22:26:00Z,8.7,13.1,27.5,scs-bgx-501,N2
2019-03-20T22:27:00Z,8.5,12.8,26.9,scs-bgx-501,N2
2019-03-20T22:28:00Z,8.9,13.4,37.6,scs-bgx-501,N2
2019-03-20T22:29:00Z,8.6,13.1,30.8,scs-bgx-501,N2
2019-03-20T22:30:00Z,8.6,12.9,31.9,scs-bgx-501,N2
2019-03-20T22:31:00Z,8.3,12.5,30.6,scs-bgx-501,N2
2019-03-20T22:32:00Z,8.0,12.3,31.5,scs-bgx-501,N2
2019-03-20T22:33:00Z,7.0,10.9,29.5,scs-bgx-501,N2
2019-03-20T22:34:00Z,6.8,10.8,37.3,scs-bgx-501,N2
2019-03-20T22:35:00Z,6.4,10.2,29.9,scs-bgx-501,N2
2019-03-20T22:36:00Z,6.8,10.6,32.6,scs-bgx-501,N2
2019-03-20T22:37:00Z,7.3,11.5,31.0,scs-bgx-501,N2
2019-03-20T22:38:00Z,7.8,12.1,38.4,scs-bgx-501,N2
2019-03-20T22:39:00Z,7.5,11.8,30.2,scs-bgx-501,N2
2019-03-20T22:40:00Z,7.7,11.8,29.2,scs-bgx-501,N2
2019-03-20T22:41:00Z,7.5,11.7,23.4,scs-bgx-501,N2
2019-03-20T22:42:00Z,6.5,10.4,26.3,scs-bgx-501,N2
2019-03-20T22:43:00Z,6.0,9.4,20.6,scs-bgx-501,N2
2019-03-20T22:44:00Z,6.7,10.6,28.4,scs-bgx-501,N2
2019-03-20T22:45:00Z,6.0,9.5,23.0,scs-bgx-501,N2
2019-03-20T22:46:00Z,7.3,11.4,25.8,scs-bgx-501,N2
2019-03-20T22:47:00Z,7.2,11.1,24.1,scs-bgx-501,N2
2019-03-20T22:48:00Z,6.4,10.3,28.7,scs-bgx-501,N2
2019-03-20T22:49:00Z,6.3,10.1,22.4,scs-bgx-501,N2
2019-03-20T22:50:00Z,6.4,10.2,24.5,scs-bgx-501,N2
2019-03-20T22:51:00Z,7.4,11.5,23.2,scs-bgx-501,N2
2019-03-20T22:52:00Z,6.7,10.5,30.2,scs-bgx-501,N2
2019-03-20T22:53:00Z,6.8,10.7,22.6,scs-bgx-501,N2
2019-03-20T22:54:00Z,7.3,11.6,25.2,scs-bgx-501,N2
2019-03-20T22:55:00Z,6.9,10.7,29.1,scs-bgx-501,N2
2019-03-20T22:56:00Z,6.4,10.1,23.9,scs-bgx-501,N2
2019-03-20T22:57:00Z,6.0,9.6,26.3,scs-bgx-501,N2
2019-03-20T22:58:00Z,6.1,9.8,30.0,scs-bgx-501,N2
2019-03-20T22:59:00Z,6.2,9.8,25.3,scs-bgx-501,N2
2019-03-20T23:00:00Z,6.2,9.8,26.9,scs-bgx-501,N2
2019-03-20T23:01:00Z,6.2,9.9,27.8,scs-bgx-501,N2
2019-03-20T23:02:00Z,6.2,9.9,25.8,scs-bgx-501,N2
2019-03-20T23:03:00Z,6.1,9.7,28.9,scs-bgx-501,N2
2019-03-20T23:04:00Z,5.7,9.1,27.7,scs-bgx-501,N2
2019-03-20T23:05:00Z,5.6,9.0,33.7,scs-bgx-501,N2
2019-03-20T23:06:00Z,5.8,9.2,30.9,scs-bgx-501,N2
2019-03-20T23:07:00Z,5.3,8.7,32.9,scs-bgx-501,N2
2019-03-20T23:08:00Z,5.9,9.5,25.2,scs-bgx-501,N2
2019-03-20T23:09:00Z,6.0,9.5,26.8,scs-bgx-501,N2
2019-03-20T23:10:00Z,5.8,9.3,29.7,scs-bgx-501,N2
2019-03-20T23:11:00Z,5.5,9.0,20.7,scs-bgx-501,N2
2019-03-20T23:12:00Z,5.5,8.9,26.4,scs-bgx-501,N2
2019-03-20T23:13:00Z,5.9,9.5,26.8,scs-bgx-501,N2
2019-03-20T23:14:00Z,6.2,10.1,33.5,scs-bgx-501,N2
2019-03-20T23:15:00Z,5.9,9.5,28.3,scs-bgx-501,N2
2019-03-20T23:16:00Z,6.2,9.8,25.3,scs-bgx-501,N2
2019-03-20T23:17:00Z,6.2,9.8,29.1,scs-bgx-501,N2
2019-03-20T23:18:00Z,6.5,10.1,33.0,scs-bgx-501,N2
2019-03-20T23:19:00Z,6.9,10.7,30.2,scs-bgx-501,N2
2019-03-20T23:20:00Z,7.4,11.2,27.9,scs-bgx-501,N2
2019-03-20T23:21:00Z,8.1,12.2,28.5,scs-bgx-501,N2
2019-03-20T23:22:00Z,8.9,13.4,26.3,scs-bgx-501,N2
2019-03-20T23:23:00Z,8.1,12.5,33.1,scs-bgx-501,N2
2019-03-20T23:24:00Z,8.7,13.2,30.0,scs-bgx-501,N2
2019-03-20T23:25:00Z,8.1,12.4,29.5,scs-bgx-501,N2
2019-03-20T23:26:00Z,8.4,12.9,30.8,scs-bgx-501,N2
2019-03-20T23:27:00Z,8.1,12.3,34.2,scs-bgx-501,N2
2019-03-20T23:28:00Z,7.5,11.8,29.0,scs-bgx-501,N2
2019-03-20T23:29:00Z,8.0,12.1,24.5,scs-bgx-501,N2
2019-03-20T23:30:00Z,8.6,13.1,25.3,scs-bgx-501,N2
2019-03-20T23:31:00Z,10.4,15.2,25.3,scs-bgx-501,N2
2019-03-20T23:32:00Z,10.0,14.8,30.8,scs-bgx-501,N2
2019-03-20T23:33:00Z,10.4,15.4,32.1,scs-bgx-501,N2
2019-03-20T23:34:00Z,9.7,14.4,28.5,scs-bgx-501,N2
2019-03-20T23:35:00Z,9.7,14.2,36.2,scs-bgx-501,N2
2019-03-20T23:36:00Z,9.5,14.0,26.6,scs-bgx-501,N2
2019-03-20T23:37:00Z,9.5,14.1,29.0,scs-bgx-501,N2
2019-03-20T23:38:00Z,9.6,14.2,23.5,scs-bgx-501,N2
2019-03-20T23:39:00Z,10.3,15.2,24.8,scs-bgx-501,N2
2019-03-20T23:40:00Z,10.0,15.0,33.0,scs-bgx-501,N2
2019-03-20T23:41:00Z,9.7,14.3,23.7,scs-bgx-501,N2
2019-03-20T23:42:00Z,9.4,14.1,31.1,scs-bgx-501,N2
2019-03-20T23:43:00Z,9.7,14.4,30.7,scs-bgx-501,N2
2019-03-20T23:44:00Z,9.6,14.3,26.8,scs-bgx-501,N2
2019-03-20T23:45:00Z,10.0,14.9,34.0,scs-bgx-501,N2
2019-03-20T23:46:00Z,10.4,15.4,26.5,scs-bgx-501,N2
2019-03-20T23:47:00Z,9.7,14.6,30.9,scs-bgx-501,N2
2019-03-20T23:48:00Z,9.3,13.9,28.4,scs-bgx-501,N2
2019-03-20T23:49:00Z,9.5,14.1,34.2,scs-bgx-501,N2
2019-03-20T23:50:00Z,9.5,14.0,26.3,scs-bgx-501,N2
2019-03-20T23:51:00Z,9.1,13.6,29.5,scs-bgx-501,N2
2019-03-20T23:52:00Z,9.1,13.8,30.7,scs-bgx-501,N2
2019-03-20T23:53:00Z,9.0,13.5,27.3,scs-bgx-501,N2
2019-03-20T23:54:00Z,8.7,12.9,28.7,scs-bgx-501,N2
2019-03-20T23:55:00Z,9.0,13.4,29.2,scs-bgx-501,N2
2019-03-20T23:56:00Z,9.1,13.5,27.3,scs-bgx-501,N2
2019-03-20T23:57:00Z,9.3,13.8,28.4,scs-bgx-501,N2
2019-03-20T23:58:00Z,9.3,13.7,24.9,scs-bgx-501,N2
2019-03-20T23:59:00Z,9.1,13.6,31.8,scs-bgx-501,N2
2019-03-21T00:00:00Z,8.8,12.9,24.7,scs-bgx-501,N2
